id,meta,translation
516,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([911], dtype=uint32), 'hy': array([850], dtype=uint32)}}","{'fr': '- Je vais la passer.', 'hy': '- Ի՞նչ կա, ի՞նչ նորություն...'}"
517,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([912], dtype=uint32), 'hy': array([852], dtype=uint32)}}","{'fr': ""Envoyez d'autres éclaireurs encore."", 'hy': 'Ես կկռվեմ, քանի դեռ միսս ոսկորներից չեն քերթել:'}"
518,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([913], dtype=uint32), 'hy': array([853, 854], dtype=uint32)}}","{'fr': 'Pendez quiconque parle de peur.', 'hy': 'Զենք ու զրահս բերեք: - Դեռ անհրաժեշտություն չկա, տեր:'}"
519,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([914], dtype=uint32), 'hy': array([855], dtype=uint32)}}","{'fr': 'Passez-moi mon armure.', 'hy': '-Ես պատրաստ կկենամ:'}"
520,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([916], dtype=uint32), 'hy': array([856], dtype=uint32)}}","{'fr': ""Docteur, les barons m'abandonnent."", 'hy': 'Շատ ձիավորներ ուղարկեք, թող երկրով մեկ պտտվեն և ահից խոսողներին կախեն:'}"
521,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([917], dtype=uint32), 'hy': array([857, 858, 859], dtype=uint32)}}","{'fr': ""Si tu pouvais, docteur, prendre l'urine du royaume... pour découvrir sa maladie, puis le purger pour l'en guérir... je t'applaudirais jusqu'à l'écho qui redouble l'applaudissement."", 'hy': 'Զենք ու զրահս հիմա օգնեք կապել, թուրս տվեք: Բժիշկ, թեներն իմ բոլոր փախան: Արագացրու, կապիր:'}"
522,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([918], dtype=uint32), 'hy': array([861, 862], dtype=uint32)}}","{'fr': 'Est-il rhubarbe, séné ou purge... qui expulserait ces Anglais 7.', 'hy': 'գտիր ախտը նրա և նախնական մաքրությանն իր բեր: Թե կարենաս` որոտընդոստ ծափերն այնքան երկար արձագանքել կտամ, որ արձագանքն իրեն կծափահարի:'}"
523,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([920], dtype=uint32), 'hy': array([863], dtype=uint32)}}","{'fr': ""Doux Sire, vos royaux apprêts attirent assez l'attention."", 'hy': 'Քաշիր, ասացի:'}"
524,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([921], dtype=uint32), 'hy': array([864, 865, 866], dtype=uint32)}}","{'fr': 'Je ne craindrai la mort... que quand la forêt de Birnam viendra à Dunsinane.', 'hy': 'Ի՞նչ խավրծիլ ու ժիրակենի, կամ լուծողական կարող է անգլիացիներին այս երկրից մաքրել... Լսե՞լ ես, իմանու՞մ ես նրանց մասին: Այո, տիրակալ.'}"
525,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([922], dtype=uint32), 'hy': array([868, 869], dtype=uint32)}}","{'fr': ""Que je sorte de Dunsinane... ni or ni argent ne m'y ramèneront."", 'hy': 'Մահից ու աղետից ես չեմ վախենում, քանի դեռ Բիրնամի անտառը Դունսինեյն չի եկել:'}"
526,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([925, 926], dtype=uint32), 'hy': array([873], dtype=uint32)}}","{'fr': '""Elles m\'apparurent Ie jour de la victoire... et j\'ai appris de la façon Ia plus certaine... que leur science surpasse celle des humains. J\'étais encore frappé de stupeur quand arrivèrent... les messagers du Roi qui me firent baron de Cawdor... titre que m\'avaient déjà donné Ies étranges soeurs.', 'hy': '""Նրանց հանդիպեցի ես հաջողության օրում և կատարյալ մի հայտնությամբ իմացա որ նրանք ունեն մահկանացուներիս իմացությունից վեր գիտություն:'}"
527,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([927], dtype=uint32), 'hy': array([874], dtype=uint32)}}","{'fr': ""Elles entr'ouvraient pour moi l'avenir avec:"", 'hy': 'Երբ դեռ զարմանքից քար կտրած էի, թագավորի սուրհանդակները եկան ու ողջունեցին ինձ որպես Կավդորի թեն.'}"
528,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([928], dtype=uint32), 'hy': array([875], dtype=uint32)}}","{'fr': '""Salut, toi qui seras roi !""', 'hy': 'այն նույն տիտղոսով, որ նրանցից առաջ գուշակ քույրերն էին ինձ կոչել ու նաև ասել.'}"
529,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([929], dtype=uint32), 'hy': array([876], dtype=uint32)}}","{'fr': ""J'ai pensé devoir te mander cette promesse... ma bien-aimée compagne de grandeur... afin que tu saches... la grandeur qui t'est promise."", 'hy': 'Ողջույն քեզ, ապագա արքա'}"
530,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([930, 931], dtype=uint32), 'hy': array([877], dtype=uint32)}}","{'fr': 'Place-la sur ton coeur, et porte-toi bien."" Déployez les étendards aux remparts.', 'hy': 'Այս կամեցա հաղորդել քեզ, մեծության իմ թանկագին ընկեր, որ անհաղորդ չմնաս այն մեծ շնորհին, որ քեզ է խոստացված:'}"
531,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([932], dtype=uint32), 'hy': array([878], dtype=uint32)}}","{'fr': ""L'ennemi approche-t-il toujours ?"", 'hy': 'Պահիր այն սրտիդ մեջ ու մնաս բարով:'}"
532,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([933], dtype=uint32), 'hy': array([879], dtype=uint32)}}","{'fr': ""Notre château se rit d'un siège."", 'hy': 'Գլամիս և Կավդոր ես.'}"
533,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([934], dtype=uint32), 'hy': array([880], dtype=uint32)}}","{'fr': ""Qu'ils assiègent donc !"", 'hy': 'կլինես և այն, ինչ խոստացվեց'}"
534,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([935], dtype=uint32), 'hy': array([881], dtype=uint32)}}","{'fr': 'Famine et fièvres les dévoreront !', 'hy': 'Դեռ նույն ահն է շրջում երկրում., ""Գալիս են նրանք""'}"
535,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([936], dtype=uint32), 'hy': array([882, 883], dtype=uint32)}}","{'fr': 'Si gens à nous ne les aidaient... je les aurais pris barbe à barbe, et reconduits, vaincus, chez eux !', 'hy': 'Ամրոցը մեր նրանց պաշարումը ծաղրուծանակի կվերածի: Կնստեն այնքան, մինչև որ սովն ու տենդը նրանց կկրծեն:'}"
536,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([937, 938], dtype=uint32), 'hy': array([884], dtype=uint32)}}","{'fr': ""Quel est ce bruit ? J'ai presque oublié Ie goût de la peur."", 'hy': 'Եվ եթե թիկունք չլինեին նրանց բոլոր նրանք, որ մերոնք էին, հիմա կհանդգնեինք սրանց դիմավորել ճակատ` ճակատի և ջարդելով իրենց տները կքեշինք:'}"
537,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([939], dtype=uint32), 'hy': array([886], dtype=uint32)}}","{'fr': 'Il fut un temps où mes sens se glaçaient à un cri dans la nuit.', 'hy': 'Ես համն ահի մոռացել եմ:'}"
538,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([940], dtype=uint32), 'hy': array([887], dtype=uint32)}}","{'fr': ""Et mes cheveux... se dressaient pour un conte, comme s'ils étaient vivants."", 'hy': 'Կար ժամանակ, երբ սարսռում էի գիշերվա ամեն մի ձայնից:'}"
539,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([941, 942], dtype=uint32), 'hy': array([888], dtype=uint32)}}","{'fr': ""J'ai mon content d'horreurs. Quel était ce cri ?"", 'hy': 'Չարագուշակ ամեն մի բարբառումից` մազերիս հետ մորթս վեր կբարձրանար ու կդողար ասես նրանում առանձին մի կյանք կար:'}"
540,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([943], dtype=uint32), 'hy': array([889], dtype=uint32)}}","{'fr': 'La Reine, Monseigneur, est morte.', 'hy': 'Հիմա ես ճաշակել եմ ամեն տեսակ արհավիրք:'}"
541,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([944], dtype=uint32), 'hy': array([890], dtype=uint32)}}","{'fr': 'Il faut bien mourir un jour.', 'hy': 'Որտեղի՞ց էր գալիս ճիչն այդ:'}"
542,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([945], dtype=uint32), 'hy': array([891], dtype=uint32)}}","{'fr': 'Tôt ou tard, cette annonce devait être faite.', 'hy': 'Թագուհին մեռած է, տեր...'}"
543,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([946], dtype=uint32), 'hy': array([892], dtype=uint32)}}","{'fr': ""Demain ef demain ef demain... viendronf de leur pas lenf, d'un jour sur l'aufre... jusqu'à la syllabe finale de la fin des Temps,"", 'hy': 'Եթե ավելի ուշ մեռներ` այդ լուրի համար ավելի հարմար պահ կլիներ:'}"
544,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([947], dtype=uint32), 'hy': array([893], dtype=uint32)}}","{'fr': 'Ef hier ef hier ef hier... onf illuminé pour des sofs la poussiéreuse roufe de la Morf,', 'hy': 'Վաղը, վաղը, և դարձյալ` վաղը...'}"
545,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([950], dtype=uint32), 'hy': array([896], dtype=uint32)}}","{'fr': ""Piteux comédien qui se pavane et se tourmente une heure en scène... puis on n'en parle plus."", 'hy': 'Մոմի կարճատև բոց, մարիր, հանգիր.'}"
546,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([951], dtype=uint32), 'hy': array([897, 898], dtype=uint32)}}","{'fr': 'La vie est une histoire dite par un idiot... pleine de bruits et de fureurs, et vide de tout sens.', 'hy': 'Լոկ շարժվող ստվեր է կյանքը, Խեղճ դերասան, որ բեմի վրա հալումաշ է լինում, բորբոքվում, հուզվում ու հետո` լռում, ձաjնը կտրում:'}"
547,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([952, 953], dtype=uint32), 'hy': array([899], dtype=uint32)}}","{'fr': ""Eh bien ? Ce que j'ai vu, je ne sais le dire."", 'hy': 'Գոռում-գոչյունով ու կատաղությամբ իր անսաստ`'}"
548,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([954, 955], dtype=uint32), 'hy': array([900], dtype=uint32)}}","{'fr': ""Parlez, Monsieur. J'étais au guet."", 'hy': 'Խելապակասից լսած մի պատմություն է կյանքը, որ չունի իմաստ:'}"
549,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([956], dtype=uint32), 'hy': array([901, 902], dtype=uint32)}}","{'fr': ""J'ai regardé Birnam... et soudain, j'ai cru voir la forêt bouger."", 'hy': 'Վեհաշնոր տեր... Խոսքդ փութով ասա, լրաբեր...'}"
550,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([957, 958], dtype=uint32), 'hy': array([903], dtype=uint32)}}","{'fr': 'Menteur ! Esclave !', 'hy': 'Իմ հայտնելիքը ես աչքովս եմ տեսել, բայց վարանում եմ հաղորդել:'}"
551,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([959], dtype=uint32), 'hy': array([904], dtype=uint32)}}","{'fr': 'On la voit venir.', 'hy': 'Դե, ի՞նչ...'}"
552,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([960], dtype=uint32), 'hy': array([905], dtype=uint32)}}","{'fr': 'Des bosquets en marche !', 'hy': 'Խոսիր, պարոն:'}"
553,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([964], dtype=uint32), 'hy': array([914], dtype=uint32)}}","{'fr': ""Chaque soldat a coupé une branche qu'il porte devant lui."", 'hy': 'քանի դեռ Դունսինեյնի Մեծ Բիրնամը նրա դեմ չի ելել:'}"
554,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([965], dtype=uint32), 'hy': array([915], dtype=uint32)}}","{'fr': 'Le nombre des soldats en est voilé.', 'hy': 'Եվ հիմա Բիրնամի անտառն է շարժվում դեպի Դունսինեյն:'}"
555,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([967], dtype=uint32), 'hy': array([917], dtype=uint32)}}","{'fr': 'Je me lasse de voir le Soleil... ef voudrais que se défasse la mafière donf esf faif le monde,', 'hy': 'Այդպես նրանց թիվը թաքուն է և կանխավ իմանալու հնար չկա:'}"
556,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([968, 969, 970], dtype=uint32), 'hy': array([918], dtype=uint32)}}","{'fr': 'Sonnez le tocsin ! Vents, soufflez ! Ruines, venez !', 'hy': 'Արևն ինձ հոգնություն է բերում և կազմն ու կարգն աշխարհի ես փոխել պիտի կամենայի:'}"
557,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([975], dtype=uint32), 'hy': array([924], dtype=uint32)}}","{'fr': 'Destin, laisse-moi le trouver !', 'hy': 'Բռնակալ, դեմքդ ցուցանիր:'}"
558,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([976], dtype=uint32), 'hy': array([925], dtype=uint32)}}","{'fr': ""Si tu périssais d'une autre épée... le fantôme des miens me harcèlerait."", 'hy': 'Միայն գտնեմ նրան, բախտից ես այլ բան չեմ խնդրում:'}"
559,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([977, 978], dtype=uint32), 'hy': array([926], dtype=uint32)}}","{'fr': ""- Quel est ton nom ? - L'entendre te fera peur."", 'hy': 'Թե իմ հարվածից դու չընկնես կնոջս ու զավակներիս ուրուներն իմ հետևից կընկնեն:'}"
560,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([980], dtype=uint32), 'hy': array([927], dtype=uint32)}}","{'fr': 'Je suis Macbeth.', 'hy': '- Անունդ ասա...'}"
561,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([981, 982], dtype=uint32), 'hy': array([928], dtype=uint32)}}","{'fr': 'Même Satan ne saurait dire un nom plus odieux. - Ni plus terrible.', 'hy': '- Դու երկյուղից այն չես կարենա լսել:'}"
562,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([983, 984], dtype=uint32), 'hy': array([929], dtype=uint32)}}","{'fr': '- Tu mens, détestable tyran. De mon épée, je prouverai que tu mens.', 'hy': 'Թեկուզ դժոխքի ամենաթունդ անունով քեզ կոչես` ինձ համար ահարկու չես:'}"
563,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([988], dtype=uint32), 'hy': array([935], dtype=uint32)}}","{'fr': 'Pourquoi être Romain et mourir comme un sot, sur ma propre épée ?', 'hy': 'Ինձ սյունին են գամել.'}"
564,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([989, 990], dtype=uint32), 'hy': array([936], dtype=uint32)}}","{'fr': ""Tant que je vois des vivants, Ies plaies leur vont mieux qu'à moi. Qui n'est pas né de femme 7."", 'hy': 'ես չեմ կարող փախչել, սակայն կարող եմ արջավարի կռվել:'}"
565,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([991], dtype=uint32), 'hy': array([937], dtype=uint32)}}","{'fr': 'Celui-là je dois craindre, et nul autre.', 'hy': 'Ինչո՞ւ խաղալ հռոմեացի մի ապուշի դեր և սեփական սրի վրա մեռնել:'}"
566,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([992], dtype=uint32), 'hy': array([938], dtype=uint32)}}","{'fr': 'Tourne-toi, chien des enfers !', 'hy': '...Շուրջս կան ուրիշ կյանքեր, վերքերը թող նրանց հասնեն:'}"
567,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([993], dtype=uint32), 'hy': array([940], dtype=uint32)}}","{'fr': ""De tous les hommes, c'est toi que j'évitais."", 'hy': 'Ոչ ոքից ես ահ չունեմ, բացի հենց այդ մեկից:'}"
568,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([994], dtype=uint32), 'hy': array([941], dtype=uint32)}}","{'fr': ""Je n'ai plus de mots."", 'hy': 'Շրջվիր դու, գեհենի շուն, դեպի ինձ դարձիր:'}"
569,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([995], dtype=uint32), 'hy': array([942], dtype=uint32)}}","{'fr': ""C'est mon épée qui est ma voix."", 'hy': 'Ամենքի մեջ, ամենից շատ` քեզնից եմ խուսափել:'}"
570,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([996], dtype=uint32), 'hy': array([943], dtype=uint32)}}","{'fr': 'Gredin que rien ne peut décrire !', 'hy': 'Ես խոսք չունեմ.'}"
571,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([998, 999], dtype=uint32), 'hy': array([946], dtype=uint32)}}","{'fr': 'Abats ta lame sur des têtes vulnérables. Un charme protège ma vie.', 'hy': 'Իմ հոգին, չափից ավելի է թաթախված քո զարմի արյունով:'}"
572,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1000, 1001], dtype=uint32), 'hy': array([947], dtype=uint32)}}","{'fr': ""Nul né de femme ne peut le rompre. Que ce charme perde l'espoir !"", 'hy': 'Թուրդ խոցելի գանգի վրա փորձիր:'}"
573,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1002, 1003], dtype=uint32), 'hy': array([948], dtype=uint32)}}","{'fr': ""Que l'ange que tu sers te le dise: Macduff fut au ventre de sa mère arraché avant son temps."", 'hy': 'Դյութանքի ներքո եմ ես, կնոջից ծնված և ոչ մեկն ի զորու չէ ինձ վնասել:'}"
574,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1004, 1005], dtype=uint32), 'hy': array([949], dtype=uint32)}}","{'fr': 'Maudife soif la langue qui dif cela, Elle a brisé le meilleur de mon courage,', 'hy': 'Դյութանքից հույսդ կտրիր. թող չարքն այն, որին ծառայել ես քեզ ասի, որ ...Մակդուֆն իր մոր որովայնից վաղաժամ է հատվել ու դուրս բերվել:'}"
575,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1007], dtype=uint32), 'hy': array([950, 951], dtype=uint32)}}","{'fr': ""Leur promesse safisfaif l'oreille mais frahif l'espérance,"", 'hy': 'Լեզուն չորանա այդ բանն ասողի, որով քաջությունն իմ ցնդեց: Պատրիչ դևերին հետայսու` հավատ չէ ընծայելու:'}"
576,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1008], dtype=uint32), 'hy': array([952], dtype=uint32)}}","{'fr': 'Je me refuse à céder... à baiser le sol aux pieds du jeune Malcolm... à être insulté par la populace.', 'hy': 'Երկդիմի խաղով իրենց ծաղր են անում` մեր ականջին խոստում տալով և մեր հույսը խորտակելով:'}"
577,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1009], dtype=uint32), 'hy': array([953], dtype=uint32)}}","{'fr': ""La forêt de Birnam est venue... et tu n'es pas né de femme... mais je tiendrai jusqu'au bout."", 'hy': 'Ես չեմ հանձնվի, տղեկ Մալքոլմի ոտի հողը չեմ համբուրի որ ամբոխն ինձ ծաղրի:'}"
578,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([1010, 1011, 1012], dtype=uint32), 'hy': array([954], dtype=uint32)}}","{'fr': 'Attaque, Macduff ! Et maudit soit celui qui criera: ""Assez, arrête !""', 'hy': 'Թեև Բիրնամի անտառը Դունսինեյն է շարժվել, թեև հակառակորդին իմ կին չի ծնել, սակայն պարտ եմ ես վերջին ճարն էլ փորձել:'}"
579,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([1], dtype=uint32), 'hy': array([1], dtype=uint32)}}","{'fr': 'Starcrossed Une étoile est passée', 'hy': 'ԱՆՀԱՋՈՂ ԱՍՏՂԻ ՏԱԿ'}"
580,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([2], dtype=uint32), 'hy': array([2], dtype=uint32)}}","{'fr': 'Hors de la piscine, les garçons!', 'hy': 'Տղաներ, դուրս եկեք լողավազանից:'}"
581,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([3], dtype=uint32), 'hy': array([3], dtype=uint32)}}","{'fr': 'Connor , utilise tes pieds, que diable!', 'hy': 'Քոնոր, ոտքերտ օգտագործիր, գրողը տանի։'}"
582,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([4, 5], dtype=uint32), 'hy': array([4], dtype=uint32)}}","{'fr': 'Facile pourtant ... Où sont tes jambes imbécile ?', 'hy': 'Հրաշք կարողություններ ․․․ Որտե՞ղ են անիծված ոտքերդ:'}"
583,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([6], dtype=uint32), 'hy': array([5], dtype=uint32)}}","{'fr': 'Bon travail, Garçon.', 'hy': 'Ապրես տղա:'}"
584,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([7, 8], dtype=uint32), 'hy': array([6], dtype=uint32)}}","{'fr': ""Papa ... S'il te plaît!"", 'hy': 'Պապ․․․ Խնդրու՛մ եմ:'}"
585,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([ 9, 10], dtype=uint32), 'hy': array([7], dtype=uint32)}}","{'fr': ""Ne l'aide pas ! Il doit le faire lui-même!"", 'hy': 'Մի օգնիր նրան, Կարող է ինքնուրույն անել:'}"
586,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([11], dtype=uint32), 'hy': array([8], dtype=uint32)}}","{'fr': 'Toujours le même!', 'hy': 'Ինքնուրույն արա:'}"
587,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([12], dtype=uint32), 'hy': array([9], dtype=uint32)}}","{'fr': ""Hey, que c'est il passé?"", 'hy': 'Հեյ, ի՞նչ պատահեց:'}"
588,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([13], dtype=uint32), 'hy': array([10], dtype=uint32)}}","{'fr': 'Connor , tu sais ...', 'hy': 'Քոնոր, գիտես...'}"
589,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([14], dtype=uint32), 'hy': array([11], dtype=uint32)}}","{'fr': 'Papa dit des choses pour que nous puissions réussir.', 'hy': 'Հայրիկն ասում այն բաները, որոնցում հաջողության կհասնենք:'}"
590,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([15], dtype=uint32), 'hy': array([12], dtype=uint32)}}","{'fr': ""Réussir à ce qu'il veut réussir."", 'hy': 'Հասնել հաջողության որտեղ ցանկանում ենք:'}"
591,"{'year': 2005, 'imdbId': 420931, 'subtitleId': {'fr': 4126352, 'hy': 6688284}, 'sentenceIds': {'fr': array([16], dtype=uint32), 'hy': array([13], dtype=uint32)}}","{'fr': ""Je ne veux pas être, celui qu'il veut que je sois."", 'hy': 'Չեմ ուզում լինել այն, ինչ նա է ցանկանում:'}"
