id,meta,translation
8318,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([503], dtype=uint32), 'eo': array([559], dtype=uint32)}}","{'bs': 'MoIim vas.', 'eo': '- Mi petas!'}"
8319,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([504, 505], dtype=uint32), 'eo': array([560], dtype=uint32)}}","{'bs': 'Pričekajte me u mom uredu. Manny.', 'eo': 'Vi povas atendi min en mia oficejo.'}"
8320,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([506], dtype=uint32), 'eo': array([561], dtype=uint32)}}","{'bs': 'Odmah ću doći.', 'eo': 'Mi tuj venos.'}"
8321,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([507], dtype=uint32), 'eo': array([562], dtype=uint32)}}","{'bs': '- Thomase, porazgovarajmo nasamo.', 'eo': '- Tomas, mi volas private paroli kun vi.'}"
8322,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([508], dtype=uint32), 'eo': array([563], dtype=uint32)}}","{'bs': '- PosIije operacije.', 'eo': '- Post la operacio.'}"
8323,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([509], dtype=uint32), 'eo': array([564], dtype=uint32)}}","{'bs': 'Prvi rez.', 'eo': 'Unua tranĉo.'}"
8324,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([510], dtype=uint32), 'eo': array([565], dtype=uint32)}}","{'bs': 'Tommy.', 'eo': 'Tommy.'}"
8325,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([511, 512], dtype=uint32), 'eo': array([566], dtype=uint32)}}","{'bs': 'Upravo je zvao dr. Lipper.', 'eo': 'Dr. Lipper ĵus telefonis.'}"
8326,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([513], dtype=uint32), 'eo': array([567, 568], dtype=uint32)}}","{'bs': 'Kaže daje Izzi boIje i da će je ujutro premjestiti u normaInu sobu.', 'eo': 'Izzi fartas pli bone. Kaj ŝi morgaŭ iros al ĝenerala sekcio.'}"
8327,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([514], dtype=uint32), 'eo': array([569], dtype=uint32)}}","{'bs': 'Kad završimo, pripremite Caina.', 'eo': 'Kiam ni finos, mi volas, ke vi preparu Kainon.'}"
8328,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([515], dtype=uint32), 'eo': array([570, 571], dtype=uint32)}}","{'bs': 'Idem po njega.', 'eo': 'Mi preparos ŝin. Ŝi okupiĝos pri tio.'}"
8329,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([517], dtype=uint32), 'eo': array([572], dtype=uint32)}}","{'bs': 'Ma što to radiš?', 'eo': 'Kion vi pensas, kion vi faras?'}"
8330,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([518], dtype=uint32), 'eo': array([573, 574], dtype=uint32)}}","{'bs': 'Ne odbacuj takve rezuItate.', 'eo': 'Vi ne rajtas ignori tiujn rezultojn. Ripetu la proceduron.'}"
8331,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([519], dtype=uint32), 'eo': array([575], dtype=uint32)}}","{'bs': 'Ponovi postupak.', 'eo': 'Ricevu konfirmon.'}"
8332,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([520], dtype=uint32), 'eo': array([576, 577], dtype=uint32)}}","{'bs': 'Potvrda daje tumor nedirnut?', 'eo': 'Konfirmon, ke la tumoro ankoraŭ estas tie? Ŝi jam mortos tiam.'}"
8333,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([522], dtype=uint32), 'eo': array([579], dtype=uint32)}}","{'bs': 'ImaIaje napadaj.', 'eo': 'Ŝi havis novan atakon.'}"
8334,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([523], dtype=uint32), 'eo': array([580], dtype=uint32)}}","{'bs': 'Žao mi je.', 'eo': 'Mi ege bedaŭras.'}"
8335,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([524], dtype=uint32), 'eo': array([581], dtype=uint32)}}","{'bs': '- Kako je?', 'eo': '- Kiel ŝi estas?'}"
8336,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([525], dtype=uint32), 'eo': array([582], dtype=uint32)}}","{'bs': '- StabiInaje.', 'eo': '- Ŝi estas stabila.'}"
8337,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([526], dtype=uint32), 'eo': array([583], dtype=uint32)}}","{'bs': 'Tko je s njom?', 'eo': 'Kiu estas kun ŝi?'}"
8338,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([527], dtype=uint32), 'eo': array([584], dtype=uint32)}}","{'bs': '- Samaje?', 'eo': '- Ĉu ŝi estas sola?'}"
8339,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([528], dtype=uint32), 'eo': array([585], dtype=uint32)}}","{'bs': '- Treba odmor.', 'eo': '- Ŝi devas ripozi.'}"
8340,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([529], dtype=uint32), 'eo': array([586], dtype=uint32)}}","{'bs': 'Nitko ne otkriva nove Iijekove preko noći.', 'eo': 'Tommy, ne eblas eltrovi novan kuracilon dum unu nokto, vi scias tion.'}"
8341,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([530], dtype=uint32), 'eo': array([587], dtype=uint32)}}","{'bs': 'Nisi racionaIan.', 'eo': 'Vi ne estas racia.'}"
8342,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([531], dtype=uint32), 'eo': array([588], dtype=uint32)}}","{'bs': '- Ne možeš sve srediti.', 'eo': 'Vi ne povas korekti ĉion.'}"
8343,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([532], dtype=uint32), 'eo': array([589], dtype=uint32)}}","{'bs': '- Ne govori mi što mogu.', 'eo': '- Ne diru, kion mi povas fari kaj kion ne.'}"
8344,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([533], dtype=uint32), 'eo': array([590], dtype=uint32)}}","{'bs': '- Žena te treba.', 'eo': '- Via edzino bezonas vin.'}"
8345,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([534], dtype=uint32), 'eo': array([591], dtype=uint32)}}","{'bs': 'Zašto si ovdje?', 'eo': 'Kial vi damne estas ĉi tie?'}"
8346,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([535], dtype=uint32), 'eo': array([592], dtype=uint32)}}","{'bs': '- A što misIiš zašto sam tu?', 'eo': '!'}"
8347,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([536], dtype=uint32), 'eo': array([593], dtype=uint32)}}","{'bs': 'Sranje.', 'eo': 'Oh, damne.'}"
8348,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([537], dtype=uint32), 'eo': array([599], dtype=uint32)}}","{'bs': 'Ostavit ću vas same.', 'eo': 'Mi lasas vin kune.'}"
8349,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([538], dtype=uint32), 'eo': array([600], dtype=uint32)}}","{'bs': 'LiIIy, oprosti zbog onog ranije.', 'eo': 'Lillian, pardonu min pri la antaŭa.'}"
8350,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([539], dtype=uint32), 'eo': array([601], dtype=uint32)}}","{'bs': 'Krasnaje.', 'eo': 'Ŝi estas mirinda.'}"
8351,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([540], dtype=uint32), 'eo': array([602, 603, 604], dtype=uint32)}}","{'bs': 'LiIIian, možeš... možeš Ii reći Henryju da mi ponovno snimi životinje?', 'eo': 'Oh, ĉu vi ne...? Ĉu vi povus transdoni al Henry li reskanu la bestojn? - Bone.'}"
8352,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([541, 542], dtype=uint32), 'eo': array([605], dtype=uint32)}}","{'bs': '- U redu. - HvaIa.', 'eo': '- Dankon.'}"
8353,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([543], dtype=uint32), 'eo': array([606], dtype=uint32)}}","{'bs': '- Hej.', 'eo': '- Hej.'}"
8354,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([544], dtype=uint32), 'eo': array([607], dtype=uint32)}}","{'bs': '- Hej.', 'eo': '- Hej.'}"
8355,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([545], dtype=uint32), 'eo': array([608], dtype=uint32)}}","{'bs': 'Donio sam ti rukopis ako požeIiš raditi.', 'eo': 'Mi kunportis vian manuskripton, se vi ekvolos labori pri ĝi.'}"
8356,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([546], dtype=uint32), 'eo': array([609], dtype=uint32)}}","{'bs': 'Kako se osjećaš?', 'eo': 'Kiel vi sentas vin?'}"
8357,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([547], dtype=uint32), 'eo': array([610], dtype=uint32)}}","{'bs': 'Dobro.', 'eo': 'Bone.'}"
8358,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([548], dtype=uint32), 'eo': array([611], dtype=uint32)}}","{'bs': 'Žao mi je.', 'eo': 'Pardonu.'}"
8359,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([549], dtype=uint32), 'eo': array([612], dtype=uint32)}}","{'bs': 'Zbog čega?', 'eo': 'Pro kio?'}"
8360,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([550], dtype=uint32), 'eo': array([613], dtype=uint32)}}","{'bs': 'Napredovao sam na posIu.', 'eo': 'Nia laboro progresas.'}"
8361,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([551], dtype=uint32), 'eo': array([614], dtype=uint32)}}","{'bs': 'Moj konkvistador.', 'eo': 'Mia konkistadoro.'}"
8362,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([552], dtype=uint32), 'eo': array([615], dtype=uint32)}}","{'bs': 'Uvijek pobjeđuje.', 'eo': '- Ĉiam vi konkeras.'}"
8363,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([553], dtype=uint32), 'eo': array([616], dtype=uint32)}}","{'bs': '- Ne.', 'eo': '- Ne, ne.'}"
8364,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([554], dtype=uint32), 'eo': array([617], dtype=uint32)}}","{'bs': 'Nešto je krasno.', 'eo': '- Estas mirinde.'}"
8365,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([555], dtype=uint32), 'eo': array([618, 619], dtype=uint32)}}","{'bs': 'IspitaIi smo...', 'eo': 'Ni testis... - Tio estas por vi.'}"
8366,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([557], dtype=uint32), 'eo': array([620], dtype=uint32)}}","{'bs': 'Za mene?', 'eo': 'Por mi?'}"
8367,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([558], dtype=uint32), 'eo': array([621], dtype=uint32)}}","{'bs': 'Što je to?', 'eo': 'Kio ĝi estas?'}"
8368,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([559], dtype=uint32), 'eo': array([622], dtype=uint32)}}","{'bs': 'Otvori.', 'eo': 'Malfermu ĝin.'}"
8369,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([560], dtype=uint32), 'eo': array([623], dtype=uint32)}}","{'bs': 'Pero i tinta.', 'eo': 'Plumo kaj inko.'}"
8370,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([561], dtype=uint32), 'eo': array([624], dtype=uint32)}}","{'bs': 'Za pisanje.', 'eo': 'Por skribi.'}"
8371,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([562], dtype=uint32), 'eo': array([625], dtype=uint32)}}","{'bs': 'Sve je napisano osim posIjednjeg pogIavIja.', 'eo': 'Estas finskribita, escepte la lasta ĉapitro.'}"
8372,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([563], dtype=uint32), 'eo': array([626], dtype=uint32)}}","{'bs': 'ŽeIim da mi pomogneš.', 'eo': '- Mi volas ke vi helpu min.'}"
8373,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([564], dtype=uint32), 'eo': array([627, 628], dtype=uint32)}}","{'bs': 'Kako?', 'eo': '- Kiel? Finu ĝin.'}"
8374,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([566], dtype=uint32), 'eo': array([631, 632], dtype=uint32)}}","{'bs': '- Ne znam kako završava.', 'eo': '- Mi ne scias kiel fini ĝin. - Vi scias.'}"
8375,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([568], dtype=uint32), 'eo': array([633, 634], dtype=uint32)}}","{'bs': 'Znat ćeš.', 'eo': 'Vi scios. Ĉesu.'}"
8376,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([570, 571], dtype=uint32), 'eo': array([635], dtype=uint32)}}","{'bs': '- Sjećaš se Mosesa MoraIesa? - Koga?', 'eo': '- Ĉu vi memoras Moses Morales?'}"
8377,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([572], dtype=uint32), 'eo': array([637, 638], dtype=uint32)}}","{'bs': '- Majanskog vodiča, pričaIa sam ti.', 'eo': 'Tiun Majaan kondukanton, pri kiu mi rakontis. - De via vojaĝo?'}"
8378,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([573], dtype=uint32), 'eo': array([639], dtype=uint32)}}","{'bs': '- S tvog putovanja?', 'eo': '- Jes.'}"
8379,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([574], dtype=uint32), 'eo': array([640], dtype=uint32)}}","{'bs': 'ProšIe sam noći biIa s njim, pričao mi je o svom umrIom ocu.', 'eo': 'La lastan nokton mi estis kun li kaj li rakontis pri sia patro, kiu mortis.'}"
8380,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([575], dtype=uint32), 'eo': array([641], dtype=uint32)}}","{'bs': 'AIi Moses u to nije vjerovao.', 'eo': 'Sed Moses ne volis kredi tion.'}"
8381,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([576], dtype=uint32), 'eo': array([642, 643], dtype=uint32)}}","{'bs': 'Ne.', 'eo': '- Izzi. - Ne, ne.'}"
8382,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([577], dtype=uint32), 'eo': array([644, 645], dtype=uint32)}}","{'bs': 'SIušaj.', 'eo': 'Aŭskultu. Aŭskultu.'}"
8383,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([578], dtype=uint32), 'eo': array([646], dtype=uint32)}}","{'bs': 'Rekao je da ako iskopaju njegova oca, neće ga biti.', 'eo': 'Li diris ke se oni elterigus ties korpon, tiu estus malaperinta.'}"
8384,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([579], dtype=uint32), 'eo': array([647], dtype=uint32)}}","{'bs': 'PosijaIi su sjeme na njegovu grobu.', 'eo': 'Ili plantis semon sur lia tombo.'}"
8385,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([580], dtype=uint32), 'eo': array([648], dtype=uint32)}}","{'bs': 'Sjeme je postaIo stabIo.', 'eo': 'Kaj la semo estiĝis arbo.'}"
8386,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([581], dtype=uint32), 'eo': array([649], dtype=uint32)}}","{'bs': 'Moses je rekao daje njegov otac postao dijeIom toga stabIa.', 'eo': 'Moses diris ke lia patro estiĝis parto de tiu arbo.'}"
8387,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([582], dtype=uint32), 'eo': array([650], dtype=uint32)}}","{'bs': 'Izrastao je u drvo, u cvat.', 'eo': 'Li kreskas en la arbaro en la florado.'}"
8388,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([583], dtype=uint32), 'eo': array([651], dtype=uint32)}}","{'bs': 'I kad je vrabac pojeo voćku sa stabIa, njegov je otac Ietio s pticama.', 'eo': 'Kaj kiam pasero manĝis frukton de tiu arbo lia patro forflugis kun la birdoj.'}"
8389,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([584], dtype=uint32), 'eo': array([652], dtype=uint32)}}","{'bs': 'Rekao je smrtje put njegova oca u strahopoštovanje.', 'eo': 'Li diris ke lia morto estis la vojo al mirego.'}"
8390,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([585], dtype=uint32), 'eo': array([653], dtype=uint32)}}","{'bs': 'Tako gaje on nazvao.', 'eo': 'Tiel li nomis ĝin.'}"
8391,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([586], dtype=uint32), 'eo': array([654], dtype=uint32)}}","{'bs': 'Put u strahopoštovanje.', 'eo': '""La vojo al mirego""'}"
8392,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([587], dtype=uint32), 'eo': array([655], dtype=uint32)}}","{'bs': 'Sada, pokušavam napisati posIjednje pogIavIje i ne mogu to izbaciti iz gIave.', 'eo': 'Kaj mi provis skribi la lastan ĉapitron sed mi ne povas forĝeti tion el mia kapo.'}"
8393,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([588], dtype=uint32), 'eo': array([656], dtype=uint32)}}","{'bs': 'Zašto mi to govoriš?', 'eo': 'Kial vi diris tion al mi?'}"
8394,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([589], dtype=uint32), 'eo': array([657], dtype=uint32)}}","{'bs': 'Više se ne bojim, Tommy.', 'eo': 'Mi ne plu timas, Tommy.'}"
8395,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([590], dtype=uint32), 'eo': array([658], dtype=uint32)}}","{'bs': 'PitaIa sam LiIIy mogu Ii biti pokopana na njezinoj farmi.', 'eo': 'Mi demandis Lilly ĉu mi povas esti entombigota en ŝia bieno.'}"
8396,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([591], dtype=uint32), 'eo': array([659], dtype=uint32)}}","{'bs': 'Ne, prestani.', 'eo': 'Oh, ĉesu tion!'}"
8397,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([592], dtype=uint32), 'eo': array([660], dtype=uint32)}}","{'bs': '- ŽeIim da budeš sa mnom.', 'eo': 'Mi volas ke vi restu kun mi.'}"
8398,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([593, 594], dtype=uint32), 'eo': array([661], dtype=uint32)}}","{'bs': '- S tobom sam. PogIedaj.', 'eo': 'Mi do estas kun vi, rigardu.'}"
8399,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([595], dtype=uint32), 'eo': array([662], dtype=uint32)}}","{'bs': 'Uvijek ću biti s tobom.', 'eo': 'Mi ĉiam estos kun vi.'}"
8400,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([596], dtype=uint32), 'eo': array([663], dtype=uint32)}}","{'bs': 'Obećavam.', 'eo': 'Mi promesas.'}"
8401,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([597], dtype=uint32), 'eo': array([664], dtype=uint32)}}","{'bs': 'Ostani večeras sa mnom.', 'eo': 'Ĉu vi restos kun mi ĉi-nokte?'}"
8402,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([598], dtype=uint32), 'eo': array([665, 666], dtype=uint32)}}","{'bs': 'Ostat ću.', 'eo': 'Jes. Mi restos.'}"
8403,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([599], dtype=uint32), 'eo': array([668, 669], dtype=uint32)}}","{'bs': 'Bez brige, još maIo.', 'eo': 'Ne zorgu. Ni preskaŭ estas tie.'}"
8404,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([600], dtype=uint32), 'eo': array([670], dtype=uint32)}}","{'bs': 'Kroz onaj mračni obIak umirućaje zvijezda.', 'eo': 'Post tiu lasta nebulozo estas mortanta stelo.'}"
8405,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([601], dtype=uint32), 'eo': array([671], dtype=uint32)}}","{'bs': 'I uskoro će XibaIba umrijeti.', 'eo': 'Kaj post nelonge, Ŝibalba mortos.'}"
8406,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([602], dtype=uint32), 'eo': array([672], dtype=uint32)}}","{'bs': 'I kad ekspIodira, bit ćeš nanovo rođena.', 'eo': 'Kaj kiam ĝi eksplodos, vi estos renaskiĝita.'}"
8407,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([603], dtype=uint32), 'eo': array([673], dtype=uint32)}}","{'bs': 'Procvast ćeš.', 'eo': 'Vi florados.'}"
8408,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([604], dtype=uint32), 'eo': array([674], dtype=uint32)}}","{'bs': 'I ja ću živjeti.', 'eo': 'Kaj mi vivos.'}"
8409,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([605], dtype=uint32), 'eo': array([675], dtype=uint32)}}","{'bs': 'Bez brige.', 'eo': 'Ne zorgu.'}"
8410,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([606], dtype=uint32), 'eo': array([676], dtype=uint32)}}","{'bs': 'Još maIo.', 'eo': 'Ni preskaŭ estas tie.'}"
8411,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([607], dtype=uint32), 'eo': array([677, 678], dtype=uint32)}}","{'bs': 'Franjevac stoji sam', 'eo': 'La Franciscano estis sola... Perdita en ĝangalo...'}"
8412,"{'year': 2006, 'imdbId': 414993, 'subtitleId': {'bs': 4027431, 'eo': 5818335}, 'sentenceIds': {'bs': array([608], dtype=uint32), 'eo': array([679, 680], dtype=uint32)}}","{'bs': 'HvaIa Ti, Bože.', 'eo': 'Dankon, Dio. Ni estas ĉi tie!'}"
